INDEX,CARD,ORI1,ORI2,ORI3,ENV1,ENV2,CLA1,CLA2,CLA3,EXC1,EXC2,EXC3,NEW1,NEW2,INF1,INF2,INF3,PRICE,Y,Cluster
350,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,6,1
350,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,6,1
350,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,4,1
350,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,6,1
350,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,7,1
350,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,2,7,1
350,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,3,1
350,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,2,1
350,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,5,1
350,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,6,1
350,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,5,1
359,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,2,0
359,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,8,0
359,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,8,0
359,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,8,0
359,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,2,0
359,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,3,2,0
359,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,8,0
359,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,8,0
359,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,2,0
359,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,8,0
359,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,8,0
359,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,8,0
359,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,2,8,0
359,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,2,0
359,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,8,0
359,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,8,0
359,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,8,0
359,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,2,0
366,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,8,0
366,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,8,0
366,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,3,0
366,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,6,0
366,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,9,0
366,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,3,2,0
366,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,3,0
366,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,7,0
366,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,10,0
366,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,7,0
366,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,10,0
366,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,2,0
366,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,2,7,0
366,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,5,0
366,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,6,0
366,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,5,0
366,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,7,0
366,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,2,0
368,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,0,1
368,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,5,1
368,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,5,1
368,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,5,1
368,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,3,1
368,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,3,3,1
368,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,3,1
368,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,5,1
368,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,2,1
368,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,5,1
368,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,5,1
368,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,5,1
368,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,2,5,1
368,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,3,1
368,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,5,1
368,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,5,1
368,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,5,1
368,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,3,1
369,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,10,0
369,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,7,0
369,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,7,0
369,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,7,0
369,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,10,0
369,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,3,8,0
369,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,10,0
369,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,10,0
369,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,10,0
369,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,9,0
369,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,9,0
369,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,5,0
369,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,2,7,0
369,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,8,0
369,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,7,0
369,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,10,0
369,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,8,0
369,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,6,0
370,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,1,1
370,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,1,1
370,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,1,1
370,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,2,1
370,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,8,1
370,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,3,2,1
370,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,2,1
370,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,4,1
370,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,6,1
370,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,2,1
370,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,9,1
370,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,2,1
370,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,2,1,1
370,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,7,1
370,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,1,1
370,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,3,1
370,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,9,1
370,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,1,1
373,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,3,1
373,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,9,1
373,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,3,1
373,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,9,1
373,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,9,1
373,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,3,2,1
373,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1
373,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,1,1
373,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,9,1
373,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,2,1
373,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,9,1
373,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,3,1
373,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,2,7,1
373,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,1,1
373,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,5,1
373,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,7,1
373,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,7,1
373,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,3,1
374,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,8,0
374,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,3,0
374,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,5,0
374,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,5,0
374,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,8,0
374,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,3,5,0
374,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,8,0
374,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,5,0
374,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,9,0
374,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,6,0
374,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,6,0
374,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,7,0
374,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,2,5,0
374,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,4,0
374,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,4,0
374,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,8,0
374,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,6,0
374,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,5,0
378,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,6,0
378,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,4,0
378,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,5,0
378,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,3,0
378,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,5,0
378,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,3,5,0
378,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,3,0
378,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,4,0
378,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,7,0
378,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,6,0
378,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,8,0
378,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,3,0
378,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,2,5,0
378,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,5,0
378,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,5,0
378,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,8,0
378,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,6,0
378,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,4,0
382,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,2,0
382,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,7,0
382,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,9,0
382,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,3,0
382,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0
382,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,3,1,0
382,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,8,0
382,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,5,0
382,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0
382,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,7,0
382,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,8,0
382,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0
382,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,2,8,0
382,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,2,0
382,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,7,0
382,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,8,0
382,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,6,0
382,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,2,0
387,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,2,0
387,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,7,0
387,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,7,0
387,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,1,0
387,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,2,0
387,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,3,3,0
387,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0
387,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,7,0
387,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,8,0
387,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,7,0
387,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,8,0
387,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,8,0
387,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,2,8,0
387,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,2,0
387,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,2,0
387,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,7,0
387,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,7,0
387,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,2,0
388,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,3,1
388,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,6,1
388,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,3,1
388,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,5,1
388,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,5,1
388,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,3,6,1
388,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,4,1
388,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,5,1
388,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,7,1
388,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,4,1
388,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,7,1
388,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,3,1
388,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,2,6,1
388,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,6,1
388,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,5,1
388,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,4,1
388,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,6,1
388,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,4,1
389,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,3,1
389,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,3,1
389,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,4,1
389,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,3,1
389,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,4,1
389,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,3,2,1
389,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,3,1
389,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,6,1
389,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,3,1
389,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,5,1
389,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,7,1
389,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,5,1
389,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,2,5,1
389,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,3,1
389,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,3,1
389,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,3,1
389,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,5,1
389,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,2,1
395,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,3,0
395,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,8,0
395,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,7,0
395,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,2,0
395,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0
395,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,3,1,0
395,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,8,0
395,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,3,0
395,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,3,0
395,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,9,0
395,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,7,0
395,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,3,0
395,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,2,7,0
395,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,1,0
395,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,6,0
395,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,9,0
395,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,3,0
395,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,1,0
398,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,1,1
398,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,2,1
398,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,2,1
398,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,4,1
398,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,5,1
398,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,3,5,1
398,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,4,1
398,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,6,1
398,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,3,1
398,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,6,1
398,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,6,1
398,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,5,1
398,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,2,7,1
398,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,3,1
398,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,5,1
398,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,6,1
398,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,6,1
398,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,5,1
399,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,3,1
399,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,3,1
399,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,3,1
399,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,4,1
399,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,6,1
399,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,3,5,1
399,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,2,1
399,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,8,1
399,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,8,1
399,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,7,1
399,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,6,1
399,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,4,1
399,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,2,5,1
399,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,4,1
399,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,2,1
399,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,2,1
399,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,6,1
399,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,4,1
402,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,4,0
402,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,4,0
402,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,4,0
402,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,5,0
402,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,5,0
402,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,3,4,0
402,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,7,0
402,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,8,0
402,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,5,0
402,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,7,0
402,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,8,0
402,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,7,0
402,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,2,7,0
402,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,5,0
402,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,7,0
402,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,8,0
402,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,8,0
402,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,5,0
403,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,7,0
403,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,5,0
403,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,7,0
403,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,3,0
403,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,9,0
403,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,3,3,0
403,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,6,0
403,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,6,0
403,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,8,0
403,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,7,0
403,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,9,0
403,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,4,0
403,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,2,7,0
403,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,5,0
403,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,7,0
403,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,6,0
403,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,7,0
403,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,3,0
408,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,0,1
408,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,1,1
408,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,1,1
408,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,2,1
408,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,3,1
408,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,3,2,1
408,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1
408,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,2,1
408,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,6,1
408,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1
408,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,5,1
408,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,3,1
408,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,2,4,1
